start,end,type,distance,car
2016-12-14T17:09:22.886239+00:00,2016-12-14T17:23:14.217278+00:00,starting,4,C1670
2016-12-14T17:12:54.315920+00:00,2016-12-14T18:30:00+00:00,starting,8,1318
2016-12-14T17:18:20.232552+00:00,2016-12-14T17:57:23.628128+00:00,ending,8,BV01672
2016-12-14T17:30:02.546733+00:00,2016-12-14T17:48:15.467554+00:00,ending,4,V0914
2016-12-14T17:49:18.626861+00:00,2016-12-14T18:01:17.216300+00:00,ending,2,BV05150
2016-12-14T17:59:42.966623+00:00,2016-12-14T18:21:00+00:00,ending,3,733
2016-12-14T18:10:16.774826+00:00,2016-12-14T18:53:48.847464+00:00,starting,9,BV01672
2016-12-14T18:14:11.118312+00:00,2016-12-14T18:54:27.776079+00:00,ending,11000,BV02625
2016-12-14T18:29:48.021203+00:00,2016-12-14T19:02:21.380619+00:00,starting,6,V0914
2016-12-14T18:34:39.075828+00:00,2016-12-14T18:56:48.329399+00:00,ending,3,BV01798
2016-12-14T18:43:26.865270+00:00,2016-12-14T19:15:47.250305+00:00,ending,7,V0990
2016-12-14T18:47:38.456645+00:00,2016-12-14T19:32:35.502492+00:00,ending,7,299
2016-12-14T19:06:14.272091+00:00,2016-12-14T19:33:31.009075+00:00,starting,18,BV01798
2016-12-14T19:50:31.738934+00:00,2016-12-14T20:27:14.379105+00:00,ending,6,BV05150
2016-12-14T19:50:31.738934+00:00,2016-12-14T20:27:14.379105+00:00,starting,6,BV05150
2016-12-14T19:59:49.436172+00:00,2016-12-14T20:09:50.446241+00:00,starting,2,C1791
2016-12-14T20:16:01.654084+00:00,2016-12-14T22:14:33.569308+00:00,starting,21,733
2016-12-14T20:17:18.832275+00:00,2016-12-14T20:35:16.455434+00:00,ending,6,V0785
2016-12-14T21:09:25.621909+00:00,2016-12-14T21:52:04.955651+00:00,ending,13,BV05150
2016-12-14T21:09:25.621909+00:00,2016-12-14T21:52:04.955651+00:00,starting,13,BV05150
2016-12-14T21:33:10.517137+00:00,2016-12-14T22:05:26.352304+00:00,ending,7,1237
2016-12-14T21:54:40.207574+00:00,2016-12-14T22:42:29.452548+00:00,ending,12,V0779
2016-12-14T22:01:12.984543+00:00,2016-12-14T22:16:55.053926+00:00,starting,4,V0990
2016-12-14T22:27:53.601081+00:00,2016-12-14T22:45:11.305162+00:00,starting,8,BV05150
2016-12-14T23:21:16.815651+00:00,2016-12-15T00:18:36.847465+00:00,ending,13,BV05869
2016-12-14T23:21:26.259122+00:00,2016-12-14T23:34:00+00:00,starting,3,V0785
2016-12-15T02:51:59.042263+00:00,2016-12-15T03:58:36.827535+00:00,ending,26,BV05869
2016-12-15T02:51:59.042263+00:00,2016-12-15T03:58:36.827535+00:00,starting,26,BV05869
2016-12-15T04:37:13.582434+00:00,2016-12-15T04:51:15.774410+00:00,starting,8,BV05869
2016-12-15T05:47:18.082606+00:00,2016-12-15T06:22:48.757431+00:00,starting,17,1237
2016-12-15T05:51:10.265195+00:00,2016-12-15T05:59:42.184173+00:00,starting,3,V0779
2016-12-15T05:58:40.043869+00:00,2016-12-15T06:43:16.218421+00:00,ending,13,1104
2016-12-15T06:19:00.705822+00:00,2016-12-15T07:02:10.211940+00:00,ending,11,BV05737
2016-12-15T06:21:39.104480+00:00,2016-12-15T06:52:33.632798+00:00,starting,7000,BV02625
2016-12-15T06:25:45.470526+00:00,2016-12-15T07:05:00.157938+00:00,starting,16,299
2016-12-15T06:27:27.174149+00:00,2016-12-15T06:43:19.220674+00:00,starting,3,V0815
2016-12-15T07:03:47.696129+00:00,2016-12-15T07:40:12.370340+00:00,ending,8,BV05590
2016-12-15T07:07:08.454899+00:00,2016-12-15T07:35:07.253905+00:00,starting,6,1104
2016-12-15T07:41:23.353817+00:00,2016-12-15T07:58:55.188935+00:00,starting,3,BV05737
2016-12-15T07:57:37.350781+00:00,2016-12-15T08:18:56.468761+00:00,starting,6,BV05590
2016-12-15T08:11:23.828460+00:00,2016-12-15T08:19:53.714290+00:00,ending,1,V0256
2016-12-15T08:52:49.982581+00:00,2016-12-15T09:00:53.858946+00:00,ending,2,BC02363
2016-12-15T09:05:27.019797+00:00,2016-12-15T09:15:58.046829+00:00,starting,3,V0256
2016-12-15T09:06:37.499335+00:00,2016-12-15T09:43:33.597311+00:00,starting,9,BC02363
2016-12-15T09:29:16.910411+00:00,2016-12-15T09:50:25.331812+00:00,ending,8,V1125
2016-12-15T10:11:23.745141+00:00,2016-12-15T11:06:46.872015+00:00,starting,8,V1125
2016-12-15T10:43:38.342230+00:00,2016-12-15T11:04:17.530775+00:00,ending,5,V0592
2016-12-15T11:10:29.871923+00:00,2016-12-15T11:18:09.522270+00:00,ending,1,V1118
2016-12-15T11:14:43.720178+00:00,2016-12-15T11:45:35.128714+00:00,starting,13,V0592
2016-12-15T12:04:04.626196+00:00,2016-12-15T12:31:46.021204+00:00,starting,13,V1118
2016-12-15T12:25:02.672406+00:00,2016-12-15T13:28:33.305996+00:00,ending,21,V0979
2016-12-15T12:26:02.130638+00:00,2016-12-15T12:48:26.238502+00:00,ending,5,BV05802
2016-12-15T12:53:51.900611+00:00,2016-12-15T13:22:23.930759+00:00,ending,13,V1220
2016-12-15T13:05:34.375245+00:00,2016-12-15T13:19:55.714188+00:00,starting,3,BV05802
2016-12-15T13:54:50.761886+00:00,2016-12-15T14:13:30.486632+00:00,starting,3,V0979
2016-12-15T14:22:56.194320+00:00,2016-12-15T16:58:54.399172+00:00,starting,29,V1220
2016-12-15T14:24:23.489125+00:00,2016-12-15T14:49:45.395340+00:00,ending,11,V1327
2016-12-15T14:45:59.445093+00:00,2016-12-15T15:07:46.554394+00:00,ending,4,758
2016-12-15T14:55:46.954044+00:00,2016-12-15T16:19:17.209730+00:00,ending,10,BV05016
2016-12-15T15:25:31.547063+00:00,2016-12-15T16:03:48.064357+00:00,starting,12,758
2016-12-15T15:31:38.009620+00:00,2016-12-15T16:57:24.067093+00:00,starting,6,V1327
2016-12-15T16:49:41.906835+00:00,2016-12-15T16:59:41.899503+00:00,starting,2,BV05016
2016-12-15T17:04:39.026914+00:00,2016-12-15T17:38:50.309491+00:00,ending,4,BV01473
2016-12-15T17:09:35.337819+00:00,2016-12-15T17:48:28.707673+00:00,ending,14,312
2016-12-15T17:26:42.494298+00:00,2016-12-15T18:18:07.751493+00:00,ending,8,V1029
2016-12-15T17:38:28.313125+00:00,2016-12-15T18:11:31.623464+00:00,ending,6,376
2016-12-15T17:55:12.229664+00:00,2016-12-15T18:27:01.062564+00:00,ending,6,BV05929
2016-12-15T18:13:54.442812+00:00,2016-12-15T18:28:34.976794+00:00,ending,3,BV05737
2016-12-15T18:40:40.440551+00:00,2016-12-15T19:35:57.691974+00:00,ending,8,BV02697
2016-12-15T18:49:14.970261+00:00,2016-12-15T19:34:31.698402+00:00,starting,9,BV05737
2016-12-15T19:20:16.377929+00:00,2016-12-15T19:43:11.894733+00:00,starting,5,V1029
2016-12-15T19:26:47.774183+00:00,2016-12-15T20:02:28.452606+00:00,ending,18,V0873
2016-12-15T19:34:01.461077+00:00,2016-12-15T19:46:39.094968+00:00,starting,4,BV05929
2016-12-15T20:06:04.456929+00:00,2016-12-15T20:27:18.198357+00:00,ending,10,V0694
2016-12-15T20:35:53.441328+00:00,2016-12-15T21:02:47.335003+00:00,ending,7,C1800
2016-12-15T20:53:50.595807+00:00,2016-12-15T21:08:36.182896+00:00,starting,4,312
2016-12-15T21:05:04.491177+00:00,2016-12-15T21:31:57.744080+00:00,ending,17,1264
2016-12-15T21:09:21.611002+00:00,2016-12-15T21:35:24.472526+00:00,starting,19,V0873
2016-12-15T21:18:08.873511+00:00,2016-12-15T21:46:01.984674+00:00,starting,17,BV01473
2016-12-15T21:35:46.729540+00:00,2016-12-15T22:13:00+00:00,starting,12,C1800
2016-12-15T22:08:44.432964+00:00,2016-12-15T22:25:51.272566+00:00,ending,5,BV05977
2016-12-15T22:32:13.902629+00:00,2016-12-15T22:45:18.760503+00:00,ending,4,BV01656
2016-12-16T00:31:48.293605+00:00,2016-12-16T00:41:00+00:00,starting,4,BV01656
2016-12-16T05:15:43.166341+00:00,2016-12-16T05:45:36.692377+00:00,starting,15,376
2016-12-16T05:48:51.601330+00:00,2016-12-16T06:08:44.411695+00:00,starting,7,BV05977
2016-12-16T05:57:20.200484+00:00,2016-12-16T06:37:32.435730+00:00,ending,13,BV06246
2016-12-16T06:13:31.081895+00:00,2016-12-16T06:48:25.448515+00:00,starting,8,BV02697
2016-12-16T06:15:18.127629+00:00,2016-12-16T06:45:34.415246+00:00,starting,7,V0694
2016-12-16T06:57:46.120291+00:00,2016-12-16T07:24:48.364267+00:00,starting,7,BV06246
2016-12-16T06:59:56.285753+00:00,2016-12-16T07:29:12.150165+00:00,ending,8,C1777
2016-12-16T07:05:59.237206+00:00,2016-12-16T07:16:58.209915+00:00,starting,2,1264
2016-12-16T07:16:56.435608+00:00,2016-12-16T07:33:49.021130+00:00,ending,5,BV05958
2016-12-16T07:59:52.625397+00:00,2016-12-16T08:21:49.768192+00:00,starting,6,BV05958
2016-12-16T08:13:18.280744+00:00,2016-12-16T08:36:55.456736+00:00,ending,11,BV01537
2016-12-16T08:20:12.352764+00:00,2016-12-16T08:29:22.194691+00:00,ending,1,944
2016-12-16T08:29:22.961127+00:00,2016-12-16T09:02:24.510917+00:00,ending,9,1381
2016-12-16T08:37:02.917551+00:00,2016-12-16T08:59:00+00:00,starting,8,944
2016-12-16T08:40:05.759499+00:00,2016-12-16T09:17:43.684931+00:00,starting,8,C1777
2016-12-16T09:00:45.983781+00:00,2016-12-16T09:31:33.918917+00:00,ending,9,BV01388
2016-12-16T09:22:07.071168+00:00,2016-12-16T10:12:18.242773+00:00,starting,25,BV01537
2016-12-16T09:29:52.692389+00:00,2016-12-16T10:04:32.317016+00:00,starting,13,1381
2016-12-16T09:36:12.762341+00:00,2016-12-16T09:52:38.315838+00:00,starting,4,BV01388
2016-12-16T09:38:14.704832+00:00,2016-12-16T10:04:10.681366+00:00,ending,5,BV06260
2016-12-16T09:49:49.538422+00:00,2016-12-16T10:10:02.672793+00:00,ending,5,459
2016-12-16T09:58:38.005056+00:00,2016-12-16T11:29:30.757662+00:00,ending,3,BV05164
2016-12-16T11:00:46.885671+00:00,2016-12-16T12:30:52.494575+00:00,ending,21,1298
2016-12-16T11:17:09.235475+00:00,2016-12-16T12:06:09.913244+00:00,ending,9,772
2016-12-16T12:10:45.291105+00:00,2016-12-16T12:34:00+00:00,ending,6,C1738
2016-12-16T12:32:27.839724+00:00,2016-12-16T12:57:34.026105+00:00,starting,6,BV06260
2016-12-16T12:34:41.996588+00:00,2016-12-16T13:03:28.961055+00:00,ending,5,BV05461
2016-12-16T13:16:51.937748+00:00,2016-12-16T13:47:02.514444+00:00,starting,5,C1738
2016-12-16T13:28:43.902269+00:00,2016-12-16T13:50:00+00:00,ending,7,BV06260
2016-12-16T13:32:38.043032+00:00,2016-12-16T13:52:52.243924+00:00,starting,5,BV05461
2016-12-16T14:06:46.899234+00:00,2016-12-16T14:39:39.256133+00:00,ending,7,920
2016-12-16T15:02:25.040650+00:00,2016-12-16T15:33:19.214115+00:00,starting,11,BV06260
2016-12-16T15:25:12.300745+00:00,2016-12-16T15:38:59.632512+00:00,starting,3,920
2016-12-16T15:25:36.382007+00:00,2016-12-16T15:40:41.087979+00:00,ending,3,C1803
2016-12-16T15:42:06.390284+00:00,2016-12-16T16:09:00+00:00,ending,6,BV01664
2016-12-16T15:52:55.840158+00:00,2016-12-16T16:08:53.039389+00:00,starting,4,BV05164
2016-12-16T15:53:02.666341+00:00,2016-12-16T16:14:40.287662+00:00,ending,6,V0836
2016-12-16T16:08:17.895496+00:00,2016-12-16T16:27:45.971153+00:00,starting,6,1298
2016-12-16T16:13:57.234658+00:00,2016-12-16T16:39:06.772926+00:00,starting,3,C1803
2016-12-16T16:20:31.376334+00:00,2016-12-16T16:42:04.541129+00:00,starting,4,772
2016-12-16T16:32:07.830598+00:00,2016-12-16T17:03:32.658686+00:00,starting,2,BV01664
2016-12-16T16:33:18.579973+00:00,2016-12-16T16:59:47.173891+00:00,ending,6,1391
2016-12-16T16:42:33.353818+00:00,2016-12-16T16:55:49.974623+00:00,ending,2,300
2016-12-16T16:46:15.594048+00:00,2016-12-16T18:28:00+00:00,ending,6,V0836
2016-12-16T16:46:15.594048+00:00,2016-12-16T18:28:00+00:00,starting,6,V0836
2016-12-16T16:49:36.008547+00:00,2016-12-16T17:25:33.207423+00:00,ending,7,BV05652
2016-12-16T17:12:00.868950+00:00,2016-12-16T17:31:45.349661+00:00,ending,6,1074
2016-12-16T17:12:22.502442+00:00,2016-12-16T17:31:53.279379+00:00,starting,5,1391
2016-12-16T18:06:53.748888+00:00,2016-12-16T18:19:01.523012+00:00,starting,3,BV05652
2016-12-16T18:08:55.654077+00:00,2016-12-16T18:47:45.446198+00:00,starting,6,1074
2016-12-16T18:19:31.096668+00:00,2016-12-16T18:49:19.970474+00:00,starting,7,300
2016-12-16T18:27:32.265387+00:00,2016-12-16T18:58:52.766780+00:00,ending,7,1372
2016-12-16T18:33:04.779766+00:00,2016-12-16T18:51:06.793591+00:00,ending,3,BV02816
2016-12-16T18:39:26.722673+00:00,2016-12-16T19:09:17.325666+00:00,ending,8,V0807
2016-12-16T18:46:42.051346+00:00,2016-12-16T19:07:54.922650+00:00,ending,10,BV06005
2016-12-16T18:48:49.324813+00:00,2016-12-16T19:04:52.745487+00:00,starting,2,459
2016-12-16T18:50:00.335843+00:00,2016-12-16T19:39:31.368993+00:00,ending,12,1294
2016-12-16T18:53:09.476042+00:00,2016-12-16T19:35:25.897192+00:00,starting,8,V0836
2016-12-16T19:05:10.994355+00:00,2016-12-16T19:40:49.896669+00:00,starting,11,1372
2016-12-16T19:30:08.380195+00:00,2016-12-16T19:57:31.530255+00:00,ending,4,V0807
2016-12-16T19:30:08.380195+00:00,2016-12-16T19:57:31.530255+00:00,starting,4,V0807
2016-12-16T20:04:59.150334+00:00,2016-12-16T20:32:51.343381+00:00,ending,14,V0929
2016-12-16T20:16:50.603503+00:00,2016-12-16T20:32:30.123744+00:00,ending,5,BV05025
2016-12-16T20:25:35.036836+00:00,2016-12-16T21:05:00.897046+00:00,starting,20,BV06005
2016-12-16T20:38:12.157411+00:00,2016-12-16T20:56:00+00:00,ending,4,C2029
2016-12-16T21:02:13.713925+00:00,2016-12-16T21:13:02.738354+00:00,starting,3,V0929
2016-12-16T21:16:12.772452+00:00,2016-12-16T21:34:30.520987+00:00,ending,5,V0672
2016-12-16T21:17:52.787079+00:00,2016-12-16T21:47:00+00:00,ending,8,BV05471
2016-12-16T21:29:44.096530+00:00,2016-12-16T22:06:09.720090+00:00,starting,11,C2029
2016-12-16T22:25:08.094447+00:00,2016-12-16T22:36:20.031698+00:00,starting,3,BV05471
2016-12-16T22:35:25.401401+00:00,2016-12-16T22:59:39.249806+00:00,ending,10,BV01404
2016-12-16T23:10:29.582650+00:00,2016-12-16T23:33:00+00:00,starting,8,V0672
2016-12-16T23:30:17.675969+00:00,2016-12-16T23:58:05.845164+00:00,starting,18,V0807
2016-12-16T23:33:50.864468+00:00,2016-12-16T23:50:23.116426+00:00,ending,5,V0133
2016-12-16T23:35:34.680469+00:00,2016-12-16T23:55:48.456495+00:00,ending,5,V0486
2016-12-17T00:39:57.564055+00:00,2016-12-17T01:19:54.816113+00:00,starting,12,BV01404
2016-12-17T01:17:43.736992+00:00,2016-12-17T01:25:26.887329+00:00,ending,2,V1017
2016-12-17T05:38:43.378113+00:00,2016-12-17T05:55:28.372731+00:00,starting,7,V1017
2016-12-17T07:32:52.780865+00:00,2016-12-17T08:01:14.465880+00:00,starting,16,V0133
2016-12-17T08:18:06.733334+00:00,2016-12-17T08:38:58.775741+00:00,ending,4,BV05025
2016-12-17T08:18:06.733334+00:00,2016-12-17T08:38:58.775741+00:00,starting,4,BV05025
2016-12-17T08:20:40.395182+00:00,2016-12-17T08:37:50.045914+00:00,starting,4,1294
2016-12-17T08:25:54.984580+00:00,2016-12-17T08:46:03.572858+00:00,ending,3,V0486
2016-12-17T08:25:54.984580+00:00,2016-12-17T08:46:03.572858+00:00,starting,3,V0486
2016-12-17T09:08:39.519171+00:00,2016-12-17T09:24:55.166803+00:00,starting,4,BV05025
2016-12-17T09:11:19.067030+00:00,2016-12-17T09:25:32.904275+00:00,starting,5,BV02816
2016-12-17T09:18:32.157237+00:00,2016-12-17T09:34:38.667768+00:00,starting,5,V0486
2016-12-17T09:28:55.466591+00:00,2016-12-17T09:35:40.158509+00:00,ending,2,BV01470
2016-12-17T09:57:15.132593+00:00,2016-12-17T10:12:12.645950+00:00,starting,4,BV01470
2016-12-17T09:59:10.533983+00:00,2016-12-17T10:18:06.706241+00:00,ending,4,V0288
2016-12-17T10:06:01.890770+00:00,2016-12-17T10:27:21.149750+00:00,ending,5,917
2016-12-17T10:12:59.868391+00:00,2016-12-17T10:30:06.612926+00:00,ending,4,741
2016-12-17T10:22:30.717286+00:00,2016-12-17T10:40:07.623394+00:00,ending,4,BV02706
2016-12-17T10:22:41.273725+00:00,2016-12-17T10:42:24.983399+00:00,ending,6,C1717
2016-12-17T10:29:44.114708+00:00,2016-12-17T10:43:51.408542+00:00,ending,3,UV01245
2016-12-17T10:49:15.100415+00:00,2016-12-17T11:29:19.786049+00:00,starting,12,V0288
2016-12-17T10:55:05.587917+00:00,2016-12-17T11:16:22.627450+00:00,ending,4,BC02214
2016-12-17T11:15:52.789315+00:00,2016-12-17T11:30:51.893031+00:00,starting,3,917
2016-12-17T11:22:37.790854+00:00,2016-12-17T11:34:44.504923+00:00,starting,4,741
2016-12-17T11:25:27.010262+00:00,2016-12-17T12:08:11.337025+00:00,starting,18,C1717
2016-12-17T11:45:20.102907+00:00,2016-12-17T12:09:56.577006+00:00,starting,8,BV02706
2016-12-17T12:05:33.067456+00:00,2016-12-17T12:28:02.356854+00:00,ending,10,V0017
2016-12-17T12:16:36.265765+00:00,2016-12-17T12:37:46.167822+00:00,starting,6,BC02214
2016-12-17T12:46:27.855938+00:00,2016-12-17T13:18:31.937314+00:00,starting,14,V0017
2016-12-17T12:48:37.115652+00:00,2016-12-17T13:04:09.093453+00:00,ending,4,BV02756
2016-12-17T12:59:56.925157+00:00,2016-12-17T13:12:50.317779+00:00,starting,3,UV01245
2016-12-17T13:01:53.618486+00:00,2016-12-17T13:26:57.912103+00:00,ending,11,V1082
2016-12-17T13:14:05.538506+00:00,2016-12-17T13:32:09.558269+00:00,starting,5,BV02756
2016-12-17T13:14:14.101044+00:00,2016-12-17T13:47:30.221678+00:00,ending,9,724
2016-12-17T14:16:08.201794+00:00,2016-12-17T14:38:27.679710+00:00,starting,5,724
2016-12-17T14:29:03.922449+00:00,2016-12-17T15:06:30.467991+00:00,starting,9,V1082
2016-12-17T14:50:33.054752+00:00,2016-12-17T15:42:59.103841+00:00,ending,20,C1759
2016-12-17T14:57:41.388939+00:00,2016-12-17T15:18:50.117593+00:00,ending,5,BV05296
2016-12-17T15:27:49.043740+00:00,2016-12-17T15:47:58.140214+00:00,ending,4,1053
2016-12-17T15:28:59.141265+00:00,2016-12-17T16:19:24.207929+00:00,ending,10,BV01451
2016-12-17T15:35:14.223907+00:00,2016-12-17T16:13:09.480577+00:00,ending,5,775
2016-12-17T15:40:27.569469+00:00,2016-12-17T15:50:37.742041+00:00,starting,3,BV05296
2016-12-17T15:40:41.692741+00:00,2016-12-17T16:18:25.308733+00:00,ending,10,BV06010
2016-12-17T15:47:44.346042+00:00,2016-12-17T15:58:44.463430+00:00,ending,2,BV06019
2016-12-17T16:09:23.782237+00:00,2016-12-17T16:23:50.774689+00:00,starting,4,C1759
2016-12-17T16:14:02.961589+00:00,2016-12-17T17:15:25.955040+00:00,starting,3,1053
2016-12-17T16:17:56.835084+00:00,2016-12-17T16:29:31.959440+00:00,starting,3,775
2016-12-17T16:23:47.346838+00:00,2016-12-17T17:01:27.784836+00:00,starting,7,BV06019
2016-12-17T16:26:40.074414+00:00,2016-12-17T16:35:38.279913+00:00,ending,2,BV05324
2016-12-17T16:28:05.972299+00:00,2016-12-17T16:42:10.425915+00:00,ending,2,986
2016-12-17T16:43:54.784694+00:00,2016-12-17T17:18:52.756302+00:00,ending,9,984
2016-12-17T16:44:52.712239+00:00,2016-12-17T17:14:30.772237+00:00,ending,8,BV01505
2016-12-17T17:14:34.090582+00:00,2016-12-17T17:38:48.561201+00:00,starting,5,BV05324
2016-12-17T17:20:46.108564+00:00,2016-12-17T17:57:22.706361+00:00,ending,14,BV02834
2016-12-17T17:20:49.264268+00:00,2016-12-17T18:29:30.544826+00:00,starting,27,986
2016-12-17T17:28:34.824579+00:00,2016-12-17T17:44:39.543205+00:00,starting,4,BV06010
2016-12-17T17:29:31.757169+00:00,2016-12-17T17:52:17.109506+00:00,ending,5,910
2016-12-17T17:32:53.080623+00:00,2016-12-17T17:59:28.595860+00:00,starting,8,BV01451
2016-12-17T17:35:18.439957+00:00,2016-12-17T18:02:00+00:00,starting,9,BV01505
2016-12-17T17:41:44.856658+00:00,2016-12-17T18:36:04.660372+00:00,starting,10,984
2016-12-17T18:09:58.301915+00:00,2016-12-17T18:57:13.033891+00:00,ending,12,BC02174
2016-12-17T18:13:41.252800+00:00,2016-12-17T18:26:57.959043+00:00,ending,4,BV01587
2016-12-17T18:20:41.314493+00:00,2016-12-17T18:37:42.048343+00:00,ending,5,V0048
2016-12-17T18:23:15.331020+00:00,2016-12-17T18:37:11.112877+00:00,starting,3,BV02834
2016-12-17T18:37:01.782192+00:00,2016-12-17T18:57:11.233951+00:00,ending,5,V1035
2016-12-17T18:41:18.971674+00:00,2016-12-17T19:26:49.825542+00:00,ending,8,V0199
2016-12-17T18:52:22.879499+00:00,2016-12-17T19:23:17.758135+00:00,starting,8,910
2016-12-17T18:53:10.296141+00:00,2016-12-17T19:19:42.139489+00:00,starting,7,V0048
2016-12-17T19:05:22.052402+00:00,2016-12-17T19:32:08.364916+00:00,ending,6,BV05740
2016-12-17T19:23:44.320148+00:00,2016-12-17T19:55:20.147398+00:00,starting,8,BC02174
2016-12-17T19:27:45.280101+00:00,2016-12-17T19:41:25.460693+00:00,starting,3,V1035
2016-12-17T19:28:13.134812+00:00,2016-12-17T19:46:52.038281+00:00,starting,3,BV01587
2016-12-17T19:30:58.220790+00:00,2016-12-17T19:46:34.983881+00:00,ending,6,V0888
2016-12-17T19:41:53.279337+00:00,2016-12-17T20:09:32.402618+00:00,ending,6,1092
2016-12-17T20:18:48.321682+00:00,2016-12-17T20:39:35.703937+00:00,ending,8,V0386
2016-12-17T21:20:37.470388+00:00,2016-12-17T21:46:41.246044+00:00,ending,8,BV05301
2016-12-17T21:38:06.821660+00:00,2016-12-17T22:08:13.649759+00:00,starting,17,1092
2016-12-17T21:41:47.210965+00:00,2016-12-17T22:07:26.631532+00:00,ending,7,BV01427
2016-12-17T21:45:06.069941+00:00,2016-12-17T22:29:00+00:00,ending,8,1064
2016-12-17T21:59:11.107189+00:00,2016-12-17T22:24:15.309034+00:00,starting,10,V0386
2016-12-17T22:15:30.719196+00:00,2016-12-17T23:00:47.039943+00:00,ending,0,V0478
2016-12-17T22:18:36.809800+00:00,2016-12-17T22:45:23.457719+00:00,starting,7,V0888
2016-12-17T22:23:17.513795+00:00,2016-12-17T22:53:52.418335+00:00,ending,10,V0761
2016-12-17T22:44:22.584369+00:00,2016-12-17T23:09:36.379479+00:00,starting,6,BV05740
2016-12-18T00:06:12.856852+00:00,2016-12-18T00:26:22.151282+00:00,starting,7,V0478
2016-12-18T00:12:20.812600+00:00,2016-12-18T00:45:16.605105+00:00,ending,23,V0871
2016-12-18T00:49:50.054916+00:00,2016-12-18T01:13:43.896887+00:00,starting,6,BV01427
2016-12-18T02:01:06.550635+00:00,2016-12-18T02:13:57.805953+00:00,ending,5,526
2016-12-18T06:20:19.269831+00:00,2016-12-18T06:35:40.119527+00:00,starting,7,V0871
2016-12-18T06:53:39.043245+00:00,2016-12-18T07:09:34.061499+00:00,ending,10,660
2016-12-18T09:21:28.150686+00:00,2016-12-18T09:38:31.136829+00:00,ending,5,131
2016-12-18T09:30:44.951898+00:00,2016-12-18T09:53:50.562609+00:00,starting,15,1064
2016-12-18T09:31:45.689094+00:00,2016-12-18T12:22:38.199564+00:00,ending,18,UV05830
2016-12-18T09:33:28.404852+00:00,2016-12-18T09:57:42.085335+00:00,starting,6,660
2016-12-18T09:35:52.508488+00:00,2016-12-18T09:49:50.532978+00:00,starting,3,V0761
2016-12-18T09:55:38.428674+00:00,2016-12-18T10:16:07.499688+00:00,starting,6,131
2016-12-18T10:18:32.966137+00:00,2016-12-18T10:41:42.730611+00:00,starting,7,V0199
2016-12-18T10:28:54.017207+00:00,2016-12-18T10:38:21.865814+00:00,ending,4,UV02678
2016-12-18T10:32:40.170359+00:00,2016-12-18T11:00:26.110224+00:00,starting,9,526
2016-12-18T10:39:56.274359+00:00,2016-12-18T10:59:42.826442+00:00,starting,6,BV05301
2016-12-18T10:45:22.213099+00:00,2016-12-18T11:04:57.747827+00:00,starting,6,UV02678
2016-12-18T11:15:10.727352+00:00,2016-12-18T11:41:36.963809+00:00,ending,12,BC02109
2016-12-18T11:17:29.979021+00:00,2016-12-18T11:39:40.503282+00:00,ending,5,BV02738
